Bang_Con;Cot_KhoaNgoai;Bang_Cha;Cot_KhoaChinh;CONSTRAINT_NAME
DGIAYPHEP_SAA_ChiTiet;DGIAYPHEP_SAAID;DGIAYPHEP_SAA;DGIAYPHEP_SAAID;FK_DGIAYPHEP_SAA_ChiTiet_DGIAYPHEP_SAA
DGIAYPHEP_SEA_ChiTiet;DGIAYPHEP_SEAID;DGIAYPHEP_SEA;DGIAYPHEP_SEAID;FK_DGIAYPHEP_SEA_ChiTiet_DGIAYPHEP_SEA
DGIAYPHEP_SFA_ChiTiet;DGIAYPHEP_SFAID;DGIAYPHEP_SFA;DGIAYPHEP_SFAID;FK_DGIAYPHEP_SFA_ChiTiet_DGIAYPHEP_SFA
DGIAYPHEP_SMA_ChiTiet;DGIAYPHEP_SMAID;DGIAYPHEP_SMA;DGIAYPHEP_SMAID;FK_DGIAYPHEP_SMA_ChiTiet_DGIAYPHEP_SMA
DHANGMD_GP;DGiayPhepID;DGIAYPHEP;DGiayPhepID;FK_DHANGMD_GP_DGIAYPHEP
DHANGMD_GP;_DHangMDDKID;DHANGMDDK;_DHangMDDKID;FK_DHANGMD_GP_DHANGMDDK
DHANGMDDC;LAN_DC;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_HQ;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_LH;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;NAMDK;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;SOTK;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;LAN_DC;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;SOTK;DDIEUCHINH;SOTK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;NAMDK;DDIEUCHINH;NAMDK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;SOTK;DDIEUCHINH;NAMDK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;LAN_DC;DDIEUCHINH;SOTK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_HQ;DDIEUCHINH;SOTK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_LH;DDIEUCHINH;SOTK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;NAMDK;DDIEUCHINH;SOTK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_LH;DDIEUCHINH;MA_LH;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;NAMDK;DDIEUCHINH;MA_LH;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;SOTK;DDIEUCHINH;MA_LH;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;LAN_DC;DDIEUCHINH;NAMDK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_HQ;DDIEUCHINH;NAMDK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_LH;DDIEUCHINH;NAMDK;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_HQ;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_LH;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;NAMDK;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;SOTK;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;LAN_DC;DDIEUCHINH;MA_LH;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC;MA_HQ;DDIEUCHINH;MA_LH;FK_DHANGMDDC_DDIEUCHINH
DHANGMDDC_CT;LAN_DC_CT;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_HQ;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_LH;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;NAMDK;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;SOTK;DDIEUCHINH;LAN_DC;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;LAN_DC_CT;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;SOTK;DHANGMDDC;SOTK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;SOTK;DHANGMDDC;NAMDK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;LAN_DC;DHANGMDDC;SOTK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_HQ;DHANGMDDC;SOTK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_LH;DHANGMDDC;SOTK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_PHU;DHANGMDDC;SOTK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DHANGMDDC;SOTK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;SOTK;DHANGMDDC;MA_PHU;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;LAN_DC;DHANGMDDC;NAMDK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_HQ;DHANGMDDC;NAMDK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_LH;DHANGMDDC;NAMDK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_PHU;DHANGMDDC;NAMDK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DHANGMDDC;NAMDK;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;SOTK;DHANGMDDC;MA_LH;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;LAN_DC;DHANGMDDC;MA_PHU;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_HQ;DHANGMDDC;MA_PHU;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_LH;DHANGMDDC;MA_PHU;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_PHU;DHANGMDDC;MA_PHU;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DHANGMDDC;MA_PHU;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;SOTK;DHANGMDDC;MA_HQ;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;LAN_DC;DHANGMDDC;MA_LH;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_HQ;DHANGMDDC;MA_LH;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_LH;DHANGMDDC;MA_LH;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_PHU;DHANGMDDC;MA_LH;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DHANGMDDC;MA_LH;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;SOTK;DHANGMDDC;LAN_DC;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;LAN_DC;DHANGMDDC;MA_HQ;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_HQ;DHANGMDDC;MA_HQ;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_LH;DHANGMDDC;MA_HQ;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_PHU;DHANGMDDC;MA_HQ;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DHANGMDDC;MA_HQ;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;SOTK;DDIEUCHINH;SOTK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;LAN_DC;DHANGMDDC;LAN_DC;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_HQ;DHANGMDDC;LAN_DC;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_LH;DHANGMDDC;LAN_DC;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;MA_PHU;DHANGMDDC;LAN_DC;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DHANGMDDC;LAN_DC;FK_DHANGMDDC_CT_DHANGMDDC
DHANGMDDC_CT;NAMDK;DDIEUCHINH;NAMDK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;SOTK;DDIEUCHINH;NAMDK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;LAN_DC_CT;DDIEUCHINH;SOTK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_HQ;DDIEUCHINH;SOTK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_LH;DDIEUCHINH;SOTK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;NAMDK;DDIEUCHINH;SOTK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_LH;DDIEUCHINH;MA_LH;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;NAMDK;DDIEUCHINH;MA_LH;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;SOTK;DDIEUCHINH;MA_LH;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;LAN_DC_CT;DDIEUCHINH;NAMDK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_HQ;DDIEUCHINH;NAMDK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_LH;DDIEUCHINH;NAMDK;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_HQ;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_LH;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;NAMDK;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;SOTK;DDIEUCHINH;MA_HQ;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;LAN_DC_CT;DDIEUCHINH;MA_LH;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDC_CT;MA_HQ;DDIEUCHINH;MA_LH;FK_DHANGMDDC_CT_DDIEUCHINH
DHANGMDDK;_DToKhaiMDID;DTOKHAIMD;_DToKhaiMDID;FK_DHANGMDDK_DTOKHAIMD
DHoaDonTM;Ma_GH;SDKGH;MA_GH;FK_DHoaDonTM_SDKGH
DHoaDonTM;Ma_PTTT;SPTTT;MA_PTTT;FK_DHoaDonTM_SPTTT
DHoaDonTM_CHI_TIET;DHoaDonTMID;DHoaDonTM;DHoaDonTMID;FK_DHoaDonTM_CHI_TIET_DHoaDonTM
DHOPDONGTM;MA_NT;SNGTE;MA_NT;FK_DHOPDONGTM_SNGTE
DHOPDONGTM_CHI_TIET;DHopDongTMID;DHOPDONGTM;DHopDongTMID;FK_DHOPDONG_CHI_TIET_DHOPDONG
DHOSOTOKHAI_ChungTu;DHOSOTOKHAIID;DHOSOTOKHAI;DHOSOTOKHAIID;FK_DHOSOTOKHAI_ChungTu_DHOSOTOKHAI
DKBSUAHUY_DM;DKBSUAHUYID;DKBSUAHUY;DKBSUAHUYID;FK_DKBSUAHUY_DM_DKBSUAHUY
DKBSUAHUY_HANG;DKBSUAHUYID;DKBSUAHUY;DKBSUAHUYID;FK_DKBSUAHUY_HANG_DKBSUAHUY
DLENHSX_DM;DLENHSXID;DLENHSX;DLENHSXID;FK_DLENHSX_DM_DLENHSX
DLENHSX_SP;DLENHSXID;DLENHSX;DLENHSXID;FK_DLENHSX_SP_DLENHSX
DNPLCHUATL;LAN_TL;DDSTKNFIFO;LAN_TL;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_DV;DDSTKNFIFO;LAN_TL;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_HQ;DDSTKNFIFO;LAN_TL;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_LH;DDSTKNFIFO;LAN_TL;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;NAMDK;DDSTKNFIFO;LAN_TL;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;SOTK;DDSTKNFIFO;LAN_TL;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;LAN_TL;DDSTKNFIFO;SOTK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_DV;DDSTKNFIFO;SOTK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_HQ;DDSTKNFIFO;SOTK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_LH;DDSTKNFIFO;SOTK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;NAMDK;DDSTKNFIFO;SOTK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;SOTK;DDSTKNFIFO;SOTK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;LAN_TL;DDSTKNFIFO;NAMDK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_DV;DDSTKNFIFO;NAMDK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_HQ;DDSTKNFIFO;NAMDK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_LH;DDSTKNFIFO;NAMDK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;NAMDK;DDSTKNFIFO;NAMDK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;SOTK;DDSTKNFIFO;NAMDK;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;LAN_TL;DDSTKNFIFO;MA_LH;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_DV;DDSTKNFIFO;MA_LH;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_HQ;DDSTKNFIFO;MA_LH;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_LH;DDSTKNFIFO;MA_LH;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;NAMDK;DDSTKNFIFO;MA_LH;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;SOTK;DDSTKNFIFO;MA_LH;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;LAN_TL;DDSTKNFIFO;MA_HQ;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_DV;DDSTKNFIFO;MA_HQ;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_HQ;DDSTKNFIFO;MA_HQ;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_LH;DDSTKNFIFO;MA_HQ;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;NAMDK;DDSTKNFIFO;MA_HQ;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;SOTK;DDSTKNFIFO;MA_HQ;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;LAN_TL;DDSTKNFIFO;MA_DV;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_DV;DDSTKNFIFO;MA_DV;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_HQ;DDSTKNFIFO;MA_DV;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;MA_LH;DDSTKNFIFO;MA_DV;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;NAMDK;DDSTKNFIFO;MA_DV;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCHUATL;SOTK;DDSTKNFIFO;MA_DV;FK_DNPLCHUATL_DDSTKNFIFO
DNPLCU_TK;_DToKhaiMDID;DTOKHAIMD;_DToKhaiMDID;FK_DNPLCU_TK_DTOKHAIMD
DNPLNHAP_TL;LAN_TL;DLANTHANHLY;LAN_TL;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_DV;DLANTHANHLY;LAN_TL;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_HQ;DLANTHANHLY;LAN_TL;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;LAN_TL;DLANTHANHLY;MA_DV;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_DV;DLANTHANHLY;MA_DV;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_HQ;DLANTHANHLY;MA_DV;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_LH;DNPLNHAP;SOTK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_NPL;DNPLNHAP;SOTK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;NAMDK;DNPLNHAP;SOTK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;SOTK;DNPLNHAP;SOTK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_HQ;DNPLNHAP;NAMDK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_LH;DNPLNHAP;NAMDK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_NPL;DNPLNHAP;NAMDK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;NAMDK;DNPLNHAP;NAMDK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;SOTK;DNPLNHAP;NAMDK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_HQ;DNPLNHAP;SOTK;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;SOTK;DNPLNHAP;MA_LH;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_HQ;DNPLNHAP;MA_NPL;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_LH;DNPLNHAP;MA_NPL;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_NPL;DNPLNHAP;MA_NPL;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;NAMDK;DNPLNHAP;MA_NPL;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;SOTK;DNPLNHAP;MA_NPL;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;NAMDK;DNPLNHAP;MA_HQ;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;SOTK;DNPLNHAP;MA_HQ;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_HQ;DNPLNHAP;MA_LH;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_LH;DNPLNHAP;MA_LH;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_NPL;DNPLNHAP;MA_LH;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;NAMDK;DNPLNHAP;MA_LH;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;LAN_TL;DLANTHANHLY;MA_HQ;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_DV;DLANTHANHLY;MA_HQ;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_HQ;DLANTHANHLY;MA_HQ;FK_DNPLNHAP_TL_DLANTHANHLY
DNPLNHAP_TL;MA_HQ;DNPLNHAP;MA_HQ;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_LH;DNPLNHAP;MA_HQ;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL;MA_NPL;DNPLNHAP;MA_HQ;FK_DNPLNHAP_TL_DNPLNHAP
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;SOTK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;NAMDK;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;MA_NPL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;MA_LH;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;NAMDK;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;MA_HQ;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;SOTK;DNPLNHAP_TL;LAN_TL;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;LAN_TL;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_DV;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_HQ;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_LH;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_CT;MA_NPL;DNPLNHAP_TL;MA_DV;FK_DNPLNHAP_TL_CT_DNPLNHAP_TL
DNPLNHAP_TL_TH;MA_LH;DDIEUCHINH;LAN_DC;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;NAMDK;DDIEUCHINH;LAN_DC;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;SOTK;DDIEUCHINH;LAN_DC;FK_DNPLNHAP_TL_TH_DDIEUCHINH
DNPLNHAP_TL_TH;LAN_DC;DDIEUCHINH;LAN_DC;FK_DNPLNHAP_TL_TH_DDIEUCHINH
